site,gs,Type,TypicalDate,Date,DaysFromAvg,ndvi,sitenum,avg_ndvi_max,N,Change_ndvi_max
azitwo,2013,senescence date,2013-10-17,2013-10-17,0,0.42765341448735167,6,0.7782932837659957,31,NA
azitwo,2014,green-up date,2014-05-26,2014-06-05,10,0.43159653038125007,6,0.7782932837659957,31,NA
azitwo,2014,max,2014-08-09,2014-08-23,14,0.766844394492437,6,0.7782932837659957,31,-0.011448889273558693
azitwo,2014,senescence date,2014-10-17,2014-10-24,7,0.42871429686569557,6,0.7782932837659957,31,NA
azitwo,2015,green-up date,2015-05-26,2015-06-11,16,0.4353010385627265,6,0.7782932837659957,31,NA
azitwo,2015,max,2015-08-09,2015-08-04,-5,0.8042347147179904,6,0.7782932837659957,31,0.025941430951994637
azitwo,2015,senescence date,2015-10-17,2015-10-25,8,0.42626882274118943,6,0.7782932837659957,31,NA
azitwo,2016,green-up date,2016-05-26,2016-05-26,0,0.4326713274883798,6,0.7782932837659957,31,NA
azitwo,2016,max,2016-08-09,2016-08-06,-3,0.7565432308523774,6,0.7782932837659957,31,-0.021750052913618312
azitwo,2016,senescence date,2016-10-17,2016-10-25,8,0.42871415494475634,6,0.7782932837659957,31,NA
azitwo,2017,green-up date,2017-05-26,2017-06-02,7,0.4355960709932982,6,0.7782932837659957,31,NA
azitwo,2017,max,2017-08-09,2017-08-08,-1,0.7658034002621945,6,0.7782932837659957,31,-0.012489883503801202
azitwo,2017,senescence date,2017-10-17,2017-10-16,-1,0.4300576886968278,6,0.7782932837659957,31,NA
azitwo,2018,green-up date,2018-05-26,2018-05-12,-14,0.43786528071559966,6,0.7782932837659957,31,NA
azitwo,2018,max,2018-08-09,2018-08-22,13,0.7898132305205814,6,0.7782932837659957,31,0.011519946754585675
azitwo,2018,senescence date,2018-10-17,2018-10-20,3,0.42338619436452357,6,0.7782932837659957,31,NA
azitwo,2019,green-up date,2019-05-26,2019-06-08,13,0.43128926761616837,6,0.7782932837659957,31,NA
azitwo,2019,max,2019-08-09,2019-08-07,-2,0.8038565573061216,6,0.7782932837659957,31,0.025563273540125886
azitwo,2019,senescence date,2019-10-17,2019-10-17,0,0.43041807054562187,6,0.7782932837659957,31,NA
azitwo,2020,green-up date,2020-05-26,2020-05-23,-3,0.4336264920579711,6,0.7782932837659957,31,NA
azitwo,2020,max,2020-08-09,2020-08-09,0,0.7608985797930095,6,0.7782932837659957,31,-0.01739470397298626
azitwo,2020,senescence date,2020-10-17,2020-10-26,9,0.42562604203625043,6,0.7782932837659957,31,NA
badlau,1986,green-up date,1986-04-22,1986-07-28,97,0.3858319097293915,7,0.6547900141529597,24,NA
badlau,1986,max,1986-06-18,1986-10-06,110,0.489613820586667,7,0.6547900141529597,24,-0.16517619356629265
badlau,1986,senescence date,1986-08-07,1986-11-23,108,0.38347877908721345,7,0.6547900141529597,24,NA
badlau,1988,green-up date,1988-04-22,1988-04-25,3,0.38543954953709786,7,0.6547900141529597,24,NA
badlau,1988,max,1988-06-18,1988-06-16,-2,0.6003396980485619,7,0.6547900141529597,24,-0.05445031610439777
badlau,1988,senescence date,1988-08-07,1988-08-03,-4,0.38072421935301437,7,0.6547900141529597,24,NA
badlau,1989,green-up date,1989-04-22,1989-05-09,17,0.38412928266366153,7,0.6547900141529597,24,NA
badlau,1989,max,1989-06-18,1989-06-24,6,0.6289560780496632,7,0.6547900141529597,24,-0.02583393610329643
badlau,1989,senescence date,1989-08-07,1989-08-13,6,0.3832170846515609,7,0.6547900141529597,24,NA
badlau,1991,green-up date,1991-04-22,1991-05-02,10,0.38455267724226444,7,0.6547900141529597,24,NA
badlau,1991,max,1991-06-18,1991-06-17,-1,0.4364643279538911,7,0.6547900141529597,24,-0.21832568619906856
badlau,1991,senescence date,1991-08-07,1991-08-04,-3,0.38258616393329814,7,0.6547900141529597,24,NA
badlau,1992,green-up date,1992-04-22,1992-05-01,9,0.3914980065598204,7,0.6547900141529597,24,NA
badlau,1992,max,1992-06-18,1992-05-31,-18,0.6328060575008813,7,0.6547900141529597,24,-0.021983956652078418
badlau,1992,senescence date,1992-08-07,1992-07-05,-33,0.376286291439638,7,0.6547900141529597,24,NA
badlau,1993,green-up date,1993-04-22,1993-05-02,10,0.38633736735797575,7,0.6547900141529597,24,NA
badlau,1993,max,1993-06-18,1993-06-22,4,0.4573333645162076,7,0.6547900141529597,24,-0.19745664963675208
badlau,1993,senescence date,1993-08-07,1993-10-14,68,0.38306548318613187,7,0.6547900141529597,24,NA
badlau,1994,green-up date,1994-04-22,1994-05-25,33,0.38536492379981585,7,0.6547900141529597,24,NA
badlau,1994,max,1994-06-18,1994-08-22,65,0.577338873582472,7,0.6547900141529597,24,-0.07745114057048763
badlau,1994,senescence date,1994-08-07,1994-11-08,93,0.38151242234971544,7,0.6547900141529597,24,NA
badlau,1995,green-up date,1995-04-22,1995-04-23,1,0.38536090273323376,7,0.6547900141529597,24,NA
badlau,1995,max,1995-06-18,1995-06-26,8,0.6300509169129416,7,0.6547900141529597,24,-0.024739097240018104
badlau,1995,senescence date,1995-08-07,1995-08-11,4,0.3818198516715831,7,0.6547900141529597,24,NA
badlau,1996,green-up date,1996-04-22,1996-05-01,9,0.38617968624607135,7,0.6547900141529597,24,NA
badlau,1996,max,1996-06-18,1996-06-14,-4,0.5268272729844482,7,0.6547900141529597,24,-0.12796274116851147
badlau,1996,senescence date,1996-08-07,1996-08-06,-1,0.3838602506592712,7,0.6547900141529597,24,NA
badlau,1998,green-up date,1998-04-22,1998-05-02,10,0.3866182393702044,7,0.6547900141529597,24,NA
badlau,1998,max,1998-06-18,1998-07-08,20,0.6092179629056719,7,0.6547900141529597,24,-0.045572051247287804
badlau,1998,senescence date,1998-08-07,1998-08-25,18,0.38283642165336906,7,0.6547900141529597,24,NA
badlau,1999,green-up date,1999-04-22,1999-03-16,-37,0.38646213676197005,7,0.6547900141529597,24,NA
badlau,1999,max,1999-06-18,1999-06-02,-16,0.74569392579419,7,0.6547900141529597,24,0.09090391164123035
badlau,1999,senescence date,1999-08-07,1999-07-20,-18,0.3838171328895495,7,0.6547900141529597,24,NA
badlau,2000,green-up date,2000-04-22,2000-01-27,-86,0.38398244960695227,7,0.6547900141529597,24,NA
badlau,2000,max,2000-06-18,2000-05-20,-29,0.5976664780986161,7,0.6547900141529597,24,-0.057123536054343615
badlau,2000,senescence date,2000-08-07,2000-07-14,-24,0.3799031493176783,7,0.6547900141529597,24,NA
badlau,2001,green-up date,2001-04-22,2001-03-24,-29,0.3900554907969492,7,0.6547900141529597,24,NA
badlau,2001,max,2001-06-18,2001-05-17,-32,0.7194538063773731,7,0.6547900141529597,24,0.06466379222441343
badlau,2001,senescence date,2001-08-07,2001-07-06,-32,0.379354120883342,7,0.6547900141529597,24,NA
badlau,2002,green-up date,2002-04-22,2002-02-02,-79,0.3848003864617754,7,0.6547900141529597,24,NA
badlau,2002,max,2002-06-18,2002-04-23,-56,0.6560768145635437,7,0.6547900141529597,24,0.0012868004105840436
badlau,2002,senescence date,2002-08-07,2002-06-28,-40,0.3835467241948327,7,0.6547900141529597,24,NA
badlau,2003,green-up date,2003-04-22,2003-03-31,-22,0.3895418035313994,7,0.6547900141529597,24,NA
badlau,2003,max,2003-06-18,2003-05-05,-44,0.5451258194898829,7,0.6547900141529597,24,-0.10966419466307675
badlau,2003,senescence date,2003-08-07,2003-06-19,-49,0.3805221775354069,7,0.6547900141529597,24,NA
badlau,2004,green-up date,2004-04-22,2004-04-04,-18,0.3895605560684232,7,0.6547900141529597,24,NA
badlau,2004,max,2004-06-18,2004-05-17,-32,0.7666763131332089,7,0.6547900141529597,24,0.11188629898024927
badlau,2004,senescence date,2004-08-07,2004-07-13,-25,0.37569969154797883,7,0.6547900141529597,24,NA
badlau,2005,green-up date,2005-04-22,2005-04-28,6,0.389276226489342,7,0.6547900141529597,24,NA
badlau,2005,max,2005-06-18,2005-06-08,-10,0.6950472340608537,7,0.6547900141529597,24,0.04025721990789399
badlau,2005,senescence date,2005-08-07,2005-07-14,-24,0.38245971247317123,7,0.6547900141529597,24,NA
badlau,2006,green-up date,2006-04-22,2006-05-08,16,0.3916978835720415,7,0.6547900141529597,24,NA
badlau,2006,max,2006-06-18,2006-06-12,-6,0.7629556547097361,7,0.6547900141529597,24,0.10816564055677647
badlau,2006,senescence date,2006-08-07,2006-07-14,-24,0.3685851703920122,7,0.6547900141529597,24,NA
badlau,2009,green-up date,2009-04-22,2009-06-04,43,0.3863202995575914,7,0.6547900141529597,24,NA
badlau,2009,max,2009-06-18,2009-08-02,45,0.6527142302269985,7,0.6547900141529597,24,-0.0020757839259611943
badlau,2009,senescence date,2009-08-07,2009-09-27,51,0.3765185571345791,7,0.6547900141529597,24,NA
badlau,2010,green-up date,2010-04-22,2010-04-26,4,0.3917208675015805,7,0.6547900141529597,24,NA
badlau,2010,max,2010-06-18,2010-06-01,-17,0.5802617410317051,7,0.6547900141529597,24,-0.07452827312125454
badlau,2010,senescence date,2010-08-07,2010-07-11,-27,0.3803561224392645,7,0.6547900141529597,24,NA
badlau,2011,green-up date,2011-04-22,2011-03-26,-27,0.3840774597092688,7,0.6547900141529597,24,NA
badlau,2011,max,2011-06-18,2011-10-11,115,0.6131662588701139,7,0.6547900141529597,24,-0.04162375528284579
badlau,2011,senescence date,2011-08-07,2011-11-08,93,0.3806146826244818,7,0.6547900141529597,24,NA
badlau,2016,green-up date,2016-04-22,2016-07-23,92,0.38761448569765994,7,0.6547900141529597,24,NA
badlau,2016,max,2016-06-18,2016-08-19,62,0.508989953874277,7,0.6547900141529597,24,-0.14580006027868264
badlau,2016,senescence date,2016-08-07,2016-09-10,34,0.3746677991760641,7,0.6547900141529597,24,NA
badlau,2018,green-up date,2018-04-22,2018-03-27,-26,0.3875567807933062,7,0.6547900141529597,24,NA
badlau,2018,max,2018-06-18,2018-05-16,-33,0.7145983271227737,7,0.6547900141529597,24,0.05980831296981404
badlau,2018,senescence date,2018-08-07,2018-07-08,-30,0.38289808117892454,7,0.6547900141529597,24,NA
badlau,2019,green-up date,2019-04-22,2019-03-07,-46,0.3850716814399874,7,0.6547900141529597,24,NA
badlau,2019,max,2019-06-18,2019-05-15,-34,0.6766238369987813,7,0.6547900141529597,24,0.021833822845821582
badlau,2019,senescence date,2019-08-07,2019-06-22,-46,0.37970026610794555,7,0.6547900141529597,24,NA
bari,1999,green-up date,1998-10-10,1998-09-28,-12,0.14197628565018555,8,0.22131073166656204,21,NA
bari,1999,max,1998-12-21,1998-12-17,-4,0.20611150023105643,8,0.22131073166656204,21,-0.015199231435505611
bari,1999,senescence date,1999-04-29,1999-03-31,-29,0.14039056276177578,8,0.22131073166656204,21,NA
bari,2000,green-up date,1999-10-10,1999-10-12,2,0.14285077354449385,8,0.22131073166656204,21,NA
bari,2000,max,1999-12-21,1999-12-21,0,0.22573133910368035,8,0.22131073166656204,21,0.004420607437118307
bari,2000,senescence date,2000-04-29,2000-05-17,18,0.14065090967875654,8,0.22131073166656204,21,NA
bari,2001,green-up date,2000-10-10,2000-09-15,-25,0.14219419603821776,8,0.22131073166656204,21,NA
bari,2001,max,2000-12-21,2000-12-17,-4,0.25190885074708574,8,0.22131073166656204,21,0.030598119080523706
bari,2001,senescence date,2001-04-29,2001-06-13,45,0.14085635678892983,8,0.22131073166656204,21,NA
bari,2002,green-up date,2001-10-10,2001-10-13,3,0.14214777500673545,8,0.22131073166656204,21,NA
bari,2002,max,2001-12-21,2001-12-16,-5,0.21103016180741727,8,0.22131073166656204,21,-0.010280569859144773
bari,2002,senescence date,2002-04-29,2002-04-22,-7,0.13911636510742392,8,0.22131073166656204,21,NA
bari,2003,green-up date,2002-10-10,2002-09-01,-39,0.1418904456432252,8,0.22131073166656204,21,NA
bari,2003,max,2002-12-21,2002-12-04,-17,0.2643057576783475,8,0.22131073166656204,21,0.04299502601178548
bari,2003,senescence date,2003-04-29,2003-05-01,2,0.1406200366040823,8,0.22131073166656204,21,NA
bari,2004,green-up date,2003-10-10,2003-10-05,-5,0.14199761689580237,8,0.22131073166656204,21,NA
bari,2004,max,2003-12-21,2003-12-29,8,0.23839274833547397,8,0.22131073166656204,21,0.01708201666891193
bari,2004,senescence date,2004-04-29,2004-05-03,4,0.1398006739699686,8,0.22131073166656204,21,NA
bari,2005,green-up date,2004-10-10,2004-09-20,-20,0.14160150103179472,8,0.22131073166656204,21,NA
bari,2005,max,2004-12-21,2004-11-26,-25,0.2282432907651263,8,0.22131073166656204,21,0.006932559098564273
bari,2005,senescence date,2005-04-29,2005-05-11,12,0.1410459969607995,8,0.22131073166656204,21,NA
bari,2006,green-up date,2005-10-10,2005-10-05,-5,0.14237740180797168,8,0.22131073166656204,21,NA
bari,2006,max,2005-12-21,2005-12-21,0,0.2419382624763213,8,0.22131073166656204,21,0.020627530809759265
bari,2006,senescence date,2006-04-29,2006-05-05,6,0.14102863935447504,8,0.22131073166656204,21,NA
bari,2007,green-up date,2006-10-10,2006-09-29,-11,0.14129561846528124,8,0.22131073166656204,21,NA
bari,2007,max,2006-12-21,2006-12-03,-18,0.21469297973393803,8,0.22131073166656204,21,-0.006617751932624011
bari,2007,senescence date,2007-04-29,2007-05-02,3,0.14118439400724445,8,0.22131073166656204,21,NA
bari,2008,green-up date,2007-10-10,2007-10-24,14,0.1421425395866661,8,0.22131073166656204,21,NA
bari,2008,max,2007-12-21,2008-01-01,11,0.218426891003404,8,0.22131073166656204,21,-0.002883840663158027
bari,2008,senescence date,2008-04-29,2008-04-29,0,0.14100240890303095,8,0.22131073166656204,21,NA
bari,2009,green-up date,2008-10-10,2008-10-05,-5,0.14237304008949828,8,0.22131073166656204,21,NA
bari,2009,max,2008-12-21,2008-11-30,-21,0.22350163923374464,8,0.22131073166656204,21,0.0021909075671825984
bari,2009,senescence date,2009-04-29,2009-06-15,47,0.1399863804904554,8,0.22131073166656204,21,NA
bari,2010,green-up date,2009-10-10,2009-10-03,-7,0.14223901051688162,8,0.22131073166656204,21,NA
bari,2010,max,2009-12-21,2009-12-19,-2,0.24862270149938223,8,0.22131073166656204,21,0.027311969832820193
bari,2010,senescence date,2010-04-29,2010-05-31,32,0.1409864172537371,8,0.22131073166656204,21,NA
bari,2011,green-up date,2010-10-10,2010-10-18,8,0.1420899651377039,8,0.22131073166656204,21,NA
bari,2011,max,2010-12-21,2010-12-16,-5,0.22636716470778012,8,0.22131073166656204,21,0.005056433041218084
bari,2011,senescence date,2011-04-29,2011-04-20,-9,0.13965352614894758,8,0.22131073166656204,21,NA
bari,2013,green-up date,2012-10-10,2012-11-16,37,0.14140688662154643,8,0.22131073166656204,21,NA
bari,2013,max,2012-12-21,2013-01-01,11,0.1654820392062154,8,0.22131073166656204,21,-0.055828692460346635
bari,2013,senescence date,2013-04-29,2013-03-01,-59,0.1410574891032293,8,0.22131073166656204,21,NA
bari,2014,green-up date,2013-10-10,2013-10-27,17,0.1416280792996218,8,0.22131073166656204,21,NA
bari,2014,max,2013-12-21,2013-12-07,-14,0.18084699264378384,8,0.22131073166656204,21,-0.040463739022778195
bari,2014,senescence date,2014-04-29,2014-02-28,-60,0.14100900001567285,8,0.22131073166656204,21,NA
bari,2015,green-up date,2014-10-10,2014-09-22,-18,0.14303093546981516,8,0.22131073166656204,21,NA
bari,2015,max,2014-12-21,2014-12-18,-3,0.21309897854015816,8,0.22131073166656204,21,-0.008211753126403876
bari,2015,senescence date,2015-04-29,2015-04-16,-13,0.13967127991293185,8,0.22131073166656204,21,NA
bari,2016,green-up date,2015-10-10,2015-10-30,20,0.1417307760878789,8,0.22131073166656204,21,NA
bari,2016,max,2015-12-21,2015-12-14,-7,0.19674033298957816,8,0.22131073166656204,21,-0.02457039867698388
bari,2016,senescence date,2016-04-29,2016-03-28,-32,0.14024454136212236,8,0.22131073166656204,21,NA
bari,2017,green-up date,2016-10-10,2016-10-04,-6,0.1414747833273526,8,0.22131073166656204,21,NA
bari,2017,max,2016-12-21,2016-12-12,-9,0.20935661946643014,8,0.22131073166656204,21,-0.0119541122001319
bari,2017,senescence date,2017-04-29,2017-05-06,7,0.1411271111874161,8,0.22131073166656204,21,NA
bari,2018,green-up date,2017-10-10,2017-10-04,-6,0.14195075439772256,8,0.22131073166656204,21,NA
bari,2018,max,2017-12-21,2018-02-01,42,0.21295427458683577,8,0.22131073166656204,21,-0.008356457079726265
bari,2018,senescence date,2018-04-29,2018-04-10,-19,0.14050861332646616,8,0.22131073166656204,21,NA
bari,2019,green-up date,2018-10-10,2018-10-25,15,0.14127052294951525,8,0.22131073166656204,21,NA
bari,2019,max,2018-12-21,2018-12-22,1,0.2403399844135824,8,0.22131073166656204,21,0.01902925274702036
bari,2019,senescence date,2019-04-29,2019-05-09,10,0.14089894219620352,8,0.22131073166656204,21,NA
bari,2020,green-up date,2019-10-10,2019-10-18,8,0.14189618262997744,8,0.22131073166656204,21,NA
bari,2020,max,2019-12-21,2020-02-03,44,0.18737218121612936,8,0.22131073166656204,21,-0.033938550450432675
bari,2020,senescence date,2020-04-29,2020-05-01,2,0.14037747770221523,8,0.22131073166656204,21,NA
barta,1984,green-up date,1984-05-08,1984-05-15,7,0.22642456428332206,9,0.40800961689557375,35,NA
barta,1984,max,1984-07-17,1984-07-10,-7,0.43400936630659387,9,0.40800961689557375,35,0.025999749411020123
barta,1984,senescence date,1984-10-22,1984-10-14,-8,0.21883779727291383,9,0.40800961689557375,35,NA
barta,1986,green-up date,1986-05-08,1986-05-02,-6,0.22398787097552472,9,0.40800961689557375,35,NA
barta,1986,max,1986-07-17,1986-07-20,3,0.4124399975490701,9,0.40800961689557375,35,0.00443038065349638
barta,1986,senescence date,1986-10-22,1986-10-18,-4,0.2188089803093995,9,0.40800961689557375,35,NA
barta,1987,green-up date,1987-05-08,1987-05-05,-3,0.22185075978211322,9,0.40800961689557375,35,NA
barta,1987,max,1987-07-17,1987-07-19,2,0.4103642427999334,9,0.40800961689557375,35,0.002354625904359642
barta,1987,senescence date,1987-10-22,1987-10-21,-1,0.22021465415713987,9,0.40800961689557375,35,NA
barta,1988,green-up date,1988-05-08,1988-05-04,-4,0.22477816101915724,9,0.40800961689557375,35,NA
barta,1988,max,1988-07-17,1988-08-27,41,0.37087993365564714,9,0.40800961689557375,35,-0.0371296832399266
barta,1988,senescence date,1988-10-22,1988-11-04,13,0.2212368451449611,9,0.40800961689557375,35,NA
barta,1989,green-up date,1989-05-08,1989-05-20,12,0.22426480158605,9,0.40800961689557375,35,NA
barta,1989,max,1989-07-17,1989-07-26,9,0.37192969075399973,9,0.40800961689557375,35,-0.036079926141574015
barta,1989,senescence date,1989-10-22,1989-10-03,-19,0.221055768131105,9,0.40800961689557375,35,NA
barta,1990,green-up date,1990-05-08,1990-05-15,7,0.22230237115323356,9,0.40800961689557375,35,NA
barta,1990,max,1990-07-17,1990-07-14,-3,0.365203256667373,9,0.40800961689557375,35,-0.042806360228200724
barta,1990,senescence date,1990-10-22,1990-10-13,-9,0.22050169262937905,9,0.40800961689557375,35,NA
barta,1991,green-up date,1991-05-08,1991-04-29,-9,0.22321408547695723,9,0.40800961689557375,35,NA
barta,1991,max,1991-07-17,1991-06-21,-26,0.40567193848119715,9,0.40800961689557375,35,-0.0023376784143765983
barta,1991,senescence date,1991-10-22,1991-10-03,-19,0.22102368397301753,9,0.40800961689557375,35,NA
barta,1992,green-up date,1992-05-08,1992-05-09,1,0.22212181574706535,9,0.40800961689557375,35,NA
barta,1992,max,1992-07-17,1992-08-02,16,0.3728188867658175,9,0.40800961689557375,35,-0.035190730129756265
barta,1992,senescence date,1992-10-22,1992-10-11,-11,0.21882345470800113,9,0.40800961689557375,35,NA
barta,1993,green-up date,1993-05-08,1993-05-09,1,0.22402296096333588,9,0.40800961689557375,35,NA
barta,1993,max,1993-07-17,1993-07-20,3,0.4148134126982349,9,0.40800961689557375,35,0.006803795802661161
barta,1993,senescence date,1993-10-22,1993-10-20,-2,0.2207294109879851,9,0.40800961689557375,35,NA
barta,1994,green-up date,1994-05-08,1994-05-04,-4,0.22438952230818515,9,0.40800961689557375,35,NA
barta,1994,max,1994-07-17,1994-07-05,-12,0.43554367264628957,9,0.40800961689557375,35,0.027534055750715825
barta,1994,senescence date,1994-10-22,1994-10-15,-7,0.22034184166060775,9,0.40800961689557375,35,NA
barta,1995,green-up date,1995-05-08,1995-04-16,-22,0.22407466547423893,9,0.40800961689557375,35,NA
barta,1995,max,1995-07-17,1995-07-16,-1,0.44883605469830073,9,0.40800961689557375,35,0.04082643780272699
barta,1995,senescence date,1995-10-22,1995-10-13,-9,0.22095654417504218,9,0.40800961689557375,35,NA
barta,1996,green-up date,1996-05-08,1996-05-08,0,0.22402604405624668,9,0.40800961689557375,35,NA
barta,1996,max,1996-07-17,1996-07-09,-8,0.39444345540565456,9,0.40800961689557375,35,-0.013566161489919182
barta,1996,senescence date,1996-10-22,1996-10-18,-4,0.2203459706464334,9,0.40800961689557375,35,NA
barta,1997,green-up date,1997-05-08,1997-05-11,3,0.22251005946736738,9,0.40800961689557375,35,NA
barta,1997,max,1997-07-17,1997-07-28,11,0.43531495792914615,9,0.40800961689557375,35,0.027305341033572406
barta,1997,senescence date,1997-10-22,1997-10-16,-6,0.21829177561929936,9,0.40800961689557375,35,NA
