"sitename","tmp_degrees_Celsius","plotdate","pre_mm/month","Month"
"nioo.nl",1.30000007152557,2013-02-15,39.1000022888184,2
"niwo.us",-3.60000014305115,2013-02-15,25.3999996185303,2
"ovor.mn",-21.8999996185303,2013-02-15,1,2
"pampa.ar",23.1000003814697,2013-02-15,39.7000007629395,2
"pape.de",0.800000011920929,2013-02-15,31.8999996185303,2
"pich.ec",15.5,2013-02-15,195.800003051758,2
"ping.au",25.2000007629395,2013-02-15,3.10000014305115,2
"pinj.au",23.8999996185303,2013-02-15,170.199996948242,2
"podo.ec",16.5,2013-02-15,144.100006103516,2
"potrok.ar",11.6999998092651,2013-02-15,15.6000003814697,2
"ramsay.us",12.5,2013-02-15,260,2
"rook.uk",2.60000014305115,2013-02-15,35.4000015258789,2
"saana.fi",-13.1999998092651,2013-02-15,76.5,2
"sage.us",-0.200000002980232,2013-02-15,20.8999996185303,2
"saline.us",0.5,2013-02-15,19.8999996185303,2
"sava.us",9.60000038146973,2013-02-15,159.600006103516,2
"sedg.us",9.80000019073486,2013-02-15,26.5,2
"sereng.tz",23,2013-02-15,51.6000022888184,2
"sevi.us",2.10000014305115,2013-02-15,9.40000057220459,2
"sgs.us",-1.30000007152557,2013-02-15,13.1000003814697,2
"shps.us",-3.10000014305115,2013-02-15,23.2000007629395,2
"sier.us",8.10000038146973,2013-02-15,24.8000011444092,2
"sirsi.in",25.8999996185303,2013-02-15,0,2
"smith.us",5.20000028610229,2013-02-15,142.100006103516,2
"spin.us",1.70000004768372,2013-02-15,53,2
"spv.ar",19.3000011444092,2013-02-15,70.3000030517578,2
"summ.za",23.7000007629395,2013-02-15,121.700004577637,2
"sval.no",-15.5,2013-02-15,43,2
"temple.us",12.4000005722046,2013-02-15,35.2999992370605,2
"thth.is",-0.699999988079071,2013-02-15,38.6000022888184,2
"tmlr.is",-0.699999988079071,2013-02-15,38.6000022888184,2
"trel.us",-1.39999997615814,2013-02-15,71.7000045776367,2
"tyso.us",1.60000002384186,2013-02-15,81.9000015258789,2
"ucsc.us",10.1000003814697,2013-02-15,20.3000011444092,2
"ufrec.us",18.8999996185303,2013-02-15,45.4000015258789,2
"ukul.za",21.2000007629395,2013-02-15,106.900001525879,2
"unc.us",4.5,2013-02-15,86,2
"uwo.ca",-5.70000028610229,2013-02-15,94.3000030517578,2
"valm.ch",-10.8000001907349,2013-02-15,186,2
"vaqu.mx",15.6000003814697,2013-02-15,0.400000005960464,2
"varexp.no",-8.30000019073486,2013-02-15,43.9000015258789,2
"vargrass.no",-7.70000028610229,2013-02-15,54.4000015258789,2
"varheath.no",-7.70000028610229,2013-02-15,54.4000015258789,2
"vass.se",-12.6000003814697,2013-02-15,96.2000045776367,2
"wupatki.us",9.80000019073486,2013-02-15,26.8999996185303,2
"xilin.cn",-16.2000007629395,2013-02-15,1.89999997615814,2
"yarra.au",22.1000003814697,2013-02-15,118.599998474121,2
"abisko.se",-15.1000003814697,2013-03-16,59.5,3
"ahth.is",-2.10000014305115,2013-03-16,27.7000007629395,3
"amcamp.us",6.5,2013-03-16,218.5,3
"amlr.is",-2.10000014305115,2013-03-16,27.7000007629395,3
"anti.ec",11.6999998092651,2013-03-16,169.5,3
"arch.us",17.8000011444092,2013-03-16,47.1000022888184,3
"azi.cn",-0.600000023841858,2013-03-16,8.60000038146973,3
"azitwo.cn",-0.600000023841858,2013-03-16,8.60000038146973,3
"badlau.de",-0.200000002980232,2013-03-16,26.1000003814697,3
"bari.ar",9.60000038146973,2013-03-16,45.7999992370605,3
"barta.us",-0.900000035762787,2013-03-16,25.3999996185303,3
"bayr.de",-0.100000001490116,2013-03-16,31.5,3
"bldr.us",0.100000001490116,2013-03-16,17.3000011444092,3
"bnbt.us",3.70000004768372,2013-03-16,47.7000007629395,3
"bnch.us",2,2013-03-16,45.2999992370605,3
"bogong.au",15.6999998092651,2013-03-16,46.1000022888184,3
"bttr.us",2,2013-03-16,45.2999992370605,3
"bunya.au",21.8000011444092,2013-03-16,81.2000045776367,3
"burrawan.au",22.8999996185303,2013-03-16,64.4000015258789,3
"burren.ie",4,2013-03-16,73.5,3
"bynb.cn",-3.5,2013-03-16,4.80000019073486,3
"cbgb.us",-1.10000002384186,2013-03-16,50,3
"cdcr.us",-4.80000019073486,2013-03-16,56.5,3
"cdpt.us",2.70000004768372,2013-03-16,17.8999996185303,3
"cereep.fr",5.70000028610229,2013-03-16,49,3
"chilcas.ar",17,2013-03-16,84,3
"comp.pt",13.8000001907349,2013-03-16,254.400009155273,3
"cowi.ca",5.5,2013-03-16,165.900009155273,3
"derr.au",20.3999996185303,2013-03-16,28.6000003814697,3
"doane.us",1.60000002384186,2013-03-16,40.7000007629395,3
"drake.za",19.8000011444092,2013-03-16,66.0999984741211,3
"elkh.us",13.8000001907349,2013-03-16,39,3
"elliot.us",16.8000011444092,2013-03-16,27.7000007629395,3
"elva.ee",-6.09999990463257,2013-03-16,12.8000001907349,3
"ethamc.au",29.6000003814697,2013-03-16,26.3999996185303,3
"ethass.au",29.6000003814697,2013-03-16,26.3999996185303,3
"fnly.us",8.69999980926514,2013-03-16,70.7000045776367,3
"free.de",4.20000028610229,2013-03-16,39.2999992370605,3
"frue.ch",2.79999995231628,2013-03-16,72.8000030517578,3
"gall.it",8.19999980926514,2013-03-16,145.100006103516,3
"gcnban.cn",-4.40000009536743,2013-03-16,0,3
"gcndan.cn",-3.40000009536743,2013-03-16,0,3
"gcnhai.cn",-4.90000009536743,2013-03-16,0.200000002980232,3
"gcnhon.cn",0.600000023841858,2013-03-16,14.4000005722046,3
"gcnhul.cn",-14.4000005722046,2013-03-16,6.59999990463257,3
"gcnnaq.cn",-5.5,2013-03-16,3.5,3
"gcnsui.cn",-7.5,2013-03-16,11,3
"gcnura.cn",3,2013-03-16,0.400000005960464,3
"gcnxil.cn",-5.90000009536743,2013-03-16,6.30000019073486,3
"gcnyan.cn",4.20000028610229,2013-03-16,1.10000002384186,3
"gcnyou.cn",0.699999988079071,2013-03-16,4.09999990463257,3
"gilb.za",19.7000007629395,2013-03-16,106.599998474121,3
"glac.us",6.90000009536743,2013-03-16,150.400009155273,3
"glcr.us",0.699999988079071,2013-03-16,40.4000015258789,3
"hall.us",5.80000019073486,2013-03-16,126.800003051758,3
"hart.us",4.09999990463257,2013-03-16,12.8000001907349,3
"hast.us",11.4000005722046,2013-03-16,47,3
"hero.uk",3.29999995231628,2013-03-16,75.4000015258789,3
"hnvr.us",-0.600000023841858,2013-03-16,72.2000045776367,3
"hogone.us",6.90000009536743,2013-03-16,83.9000015258789,3
"hogtwo.us",6.90000009536743,2013-03-16,83.9000015258789,3
"hopl.us",10.4000005722046,2013-03-16,59.4000015258789,3
"hustai.mn",-6.5,2013-03-16,8.80000019073486,3
"jasp.us",13.8000001907349,2013-03-16,30,3
"jena.de",-1.20000004768372,2013-03-16,29.8999996185303,3
"jorn.us",11,2013-03-16,1,3
"kark.se",-15.6999998092651,2013-03-16,75.9000015258789,3
"kbs.us",0.200000002980232,2013-03-16,32.9000015258789,3
"kibber.in",-4.70000028610229,2013-03-16,9.90000057220459,3
"kidman.au",30.2000007629395,2013-03-16,147.699996948242,3
"kilp.fi",-15.5,2013-03-16,58,3
"kiny.au",21.7000007629395,2013-03-16,21.6000003814697,3
"kirik.ee",-5.5,2013-03-16,11.8000001907349,3
"koffler.ca",-3,2013-03-16,28.6000003814697,3
"konz.us",4.90000009536743,2013-03-16,42.9000015258789,3
"konzn1b.us",4.90000009536743,2013-03-16,42.9000015258789,3
"lagoas.br",27.2000007629395,2013-03-16,156.300003051758,3
"lake.us",-3.60000014305115,2013-03-16,47.5,3
"lakta.se",-15.1000003814697,2013-03-16,59.5,3
"lancaster.uk",2.40000009536743,2013-03-16,90.9000015258789,3
"lead.us",7.70000028610229,2013-03-16,206.300003051758,3
"look.us",4.70000028610229,2013-03-16,63.1000022888184,3
"lubb.us",12.3000001907349,2013-03-16,5.30000019073486,3
"marc.ar",16.3999996185303,2013-03-16,79.0999984741211,3
"mcdan.us",3.70000004768372,2013-03-16,73.4000015258789,3
"mcla.us",11.9000005722046,2013-03-16,40.2000007629395,3
"meto.us",6.90000009536743,2013-03-16,83.9000015258789,3
"mitch.au",28.3999996185303,2013-03-16,7.5,3
"msla.us",1.89999997615814,2013-03-16,12.1000003814697,3
"msum.us",-6.40000009536743,2013-03-16,32.2999992370605,3
"mtca.au",21.3000011444092,2013-03-16,58.6000022888184,3
"neba.jp",5.5,2013-03-16,66.9000015258789,3
"nilla.au",18.8999996185303,2013-03-16,44.2000007629395,3
"nioo.nl",2.10000014305115,2013-03-16,37.2999992370605,3
"niwo.us",0.100000001490116,2013-03-16,17.3000011444092,3
"ovor.mn",-7.5,2013-03-16,4.90000009536743,3
"pampa.ar",17.6000003814697,2013-03-16,63.7000007629395,3
"pape.de",1.10000002384186,2013-03-16,23.8999996185303,3
"pich.ec",15.8000001907349,2013-03-16,298.600006103516,3
"ping.au",20.3999996185303,2013-03-16,35.2999992370605,3
"pinj.au",23.6000003814697,2013-03-16,101.300003051758,3
"podo.ec",15.9000005722046,2013-03-16,222.400009155273,3
"potrok.ar",10.1000003814697,2013-03-16,31.8999996185303,3
"ramsay.us",13,2013-03-16,49.2999992370605,3
"rook.uk",3.29999995231628,2013-03-16,75.4000015258789,3
"saana.fi",-15.5,2013-03-16,58,3
"sage.us",4,2013-03-16,46,3
"saline.us",4.40000009536743,2013-03-16,23.6000003814697,3
"sava.us",10.9000005722046,2013-03-16,87.7000045776367,3
"sedg.us",12.4000005722046,2013-03-16,27.7000007629395,3
"sereng.tz",22.6000003814697,2013-03-16,176.800003051758,3
"sevi.us",7.70000028610229,2013-03-16,2.79999995231628,3
"sgs.us",2.5,2013-03-16,14.3000001907349,3
"shps.us",0.600000023841858,2013-03-16,12,3
"sier.us",12.1999998092651,2013-03-16,56.2000007629395,3
"sirsi.in",27.3000011444092,2013-03-16,2,3
"smith.us",7.20000028610229,2013-03-16,189.199996948242,3
"spin.us",3.70000004768372,2013-03-16,112.200004577637,3
"spv.ar",15.6999998092651,2013-03-16,14,3
"summ.za",23,2013-03-16,110.900001525879,3
"sval.no",-17.3000011444092,2013-03-16,46,3
"temple.us",15.5,2013-03-16,36.5,3
"thth.is",-3.90000009536743,2013-03-16,45.7000007629395,3
"tmlr.is",-3.90000009536743,2013-03-16,45.7000007629395,3
"trel.us",1.30000007152557,2013-03-16,71.0999984741211,3
"tyso.us",3.79999995231628,2013-03-16,95.3000030517578,3
"ucsc.us",13.5,2013-03-16,22.5,3
"ufrec.us",17.2000007629395,2013-03-16,50,3
"ukul.za",20.6000003814697,2013-03-16,121.599998474121,3
"unc.us",6.30000019073486,2013-03-16,76.5,3
"uwo.ca",-2.29999995231628,2013-03-16,36.7000007629395,3
"valm.ch",-7.80000019073486,2013-03-16,148.699996948242,3
"vaqu.mx",16,2013-03-16,6.5,3
"varexp.no",-12,2013-03-16,54.7000007629395,3
"vargrass.no",-11.9000005722046,2013-03-16,65.9000015258789,3
"varheath.no",-11.9000005722046,2013-03-16,65.9000015258789,3
"vass.se",-15.6999998092651,2013-03-16,75.9000015258789,3
"wupatki.us",15.8000001907349,2013-03-16,27.3999996185303,3
"xilin.cn",-5.90000009536743,2013-03-16,6.30000019073486,3
"yarra.au",21,2013-03-16,109.5,3
"abisko.se",-6.09999990463257,2013-04-16,49,4
"ahth.is",-1.30000007152557,2013-04-16,31.5,4
"amcamp.us",8.5,2013-04-16,227.199996948242,4
"amlr.is",-1.30000007152557,2013-04-16,31.5,4
"anti.ec",11.6000003814697,2013-04-16,197.100006103516,4
"arch.us",23.8000011444092,2013-04-16,105.700004577637,4
"azi.cn",2.40000009536743,2013-04-16,32.4000015258789,4
"azitwo.cn",2.40000009536743,2013-04-16,32.4000015258789,4
"badlau.de",9.10000038146973,2013-04-16,29.8999996185303,4
"bari.ar",8.5,2013-04-16,39,4
"barta.us",4.5,2013-04-16,64.5999984741211,4
"bayr.de",8.30000019073486,2013-04-16,32,4
"bldr.us",2,2013-04-16,57.9000015258789,4
"bnbt.us",10.5,2013-04-16,116.200004577637,4
"bnch.us",4.40000009536743,2013-04-16,57.7999992370605,4
"bogong.au",11,2013-04-16,38.4000015258789,4
"bttr.us",4.40000009536743,2013-04-16,57.7999992370605,4
"bunya.au",18.6000003814697,2013-04-16,66.7000045776367,4
"burrawan.au",19.1000003814697,2013-04-16,48.2000007629395,4
"burren.ie",7.30000019073486,2013-04-16,73.7000045776367,4
"bynb.cn",1.89999997615814,2013-04-16,33.5,4
"cbgb.us",7.59999990463257,2013-04-16,161.600006103516,4
"cdcr.us",3.70000004768372,2013-04-16,108.5,4
"cdpt.us",5.80000019073486,2013-04-16,53.4000015258789,4
"cereep.fr",10.9000005722046,2013-04-16,45.7999992370605,4
"chilcas.ar",16.1000003814697,2013-04-16,125,4
"comp.pt",15.5,2013-04-16,38.7999992370605,4
"cowi.ca",8,2013-04-16,134.100006103516,4
"derr.au",15.6000003814697,2013-04-16,26.6000003814697,4
"doane.us",8.40000057220459,2013-04-16,91.9000015258789,4
"drake.za",15.5,2013-04-16,30.8000011444092,4
"elkh.us",14.9000005722046,2013-04-16,20,4
"elliot.us",17.7000007629395,2013-04-16,0.600000023841858,4
"elva.ee",3.90000009536743,2013-04-16,36.1000022888184,4
"ethamc.au",24.7000007629395,2013-04-16,11.4000005722046,4
"ethass.au",24.7000007629395,2013-04-16,11.4000005722046,4
"fnly.us",10.6999998092651,2013-04-16,88.4000015258789,4
"free.de",10.8000001907349,2013-04-16,76.5999984741211,4
"frue.ch",9.10000038146973,2013-04-16,100.599998474121,4
"gall.it",13.1999998092651,2013-04-16,76.3000030517578,4
"gcnban.cn",-0.900000035762787,2013-04-16,10.9000005722046,4
"gcndan.cn",0.100000001490116,2013-04-16,28.3000011444092,4
"gcnhai.cn",0.100000001490116,2013-04-16,4.30000019073486,4
"gcnhon.cn",3,2013-04-16,41.5,4
"gcnhul.cn",-0.400000005960464,2013-04-16,21.3000011444092,4
"gcnnaq.cn",-1.89999997615814,2013-04-16,10.5,4
"gcnsui.cn",3.70000004768372,2013-04-16,13.3000001907349,4
"gcnura.cn",8.30000019073486,2013-04-16,0.5,4
"gcnxil.cn",2.29999995231628,2013-04-16,18.8000011444092,4
"gcnyan.cn",9.5,2013-04-16,9.60000038146973,4
"gcnyou.cn",5.70000028610229,2013-04-16,7.80000019073486,4
"gilb.za",16.5,2013-04-16,44.9000015258789,4
"glac.us",8.80000019073486,2013-04-16,161.400009155273,4
"glcr.us",8,2013-04-16,104.800003051758,4
"hall.us",14,2013-04-16,163.400009155273,4
"hart.us",7.09999990463257,2013-04-16,17.5,4
"hast.us",12.6999998092651,2013-04-16,19.8999996185303,4
"hero.uk",7.70000028610229,2013-04-16,35.5,4
"hnvr.us",6.09999990463257,2013-04-16,55,4
"hogone.us",14.1999998092651,2013-04-16,83.3000030517578,4
"hogtwo.us",14.1999998092651,2013-04-16,83.3000030517578,4
"hopl.us",12.6000003814697,2013-04-16,39.4000015258789,4
"hustai.mn",0.300000011920929,2013-04-16,14.1999998092651,4
"jasp.us",15.1999998092651,2013-04-16,15,4
"jena.de",8.30000019073486,2013-04-16,33.9000015258789,4
"jorn.us",13.9000005722046,2013-04-16,0.300000011920929,4
"kark.se",-7,2013-04-16,60,4
"kbs.us",8.10000038146973,2013-04-16,156,4
"kibber.in",-1.5,2013-04-16,32.2000007629395,4
"kidman.au",28,2013-04-16,21.1000003814697,4
"kilp.fi",-6.59999990463257,2013-04-16,40.1000022888184,4
"kiny.au",16.3000011444092,2013-04-16,16.6000003814697,4
"kirik.ee",3,2013-04-16,32,4
"koffler.ca",5.09999990463257,2013-04-16,85,4
"konz.us",10.8000001907349,2013-04-16,88.5999984741211,4
"konzn1b.us",10.8000001907349,2013-04-16,88.5999984741211,4
"lagoas.br",24.8000011444092,2013-04-16,100.400001525879,4
"lake.us",4.40000009536743,2013-04-16,121.300003051758,4
"lakta.se",-6.09999990463257,2013-04-16,49,4
"lancaster.uk",6.59999990463257,2013-04-16,47.4000015258789,4
"lead.us",8.90000057220459,2013-04-16,219.5,4
"look.us",7,2013-04-16,89.9000015258789,4
"lubb.us",15.6000003814697,2013-04-16,9.10000038146973,4
"marc.ar",16.1000003814697,2013-04-16,98.3000030517578,4
"mcdan.us",11.8000001907349,2013-04-16,74.8000030517578,4
"mcla.us",14.4000005722046,2013-04-16,24.5,4
"meto.us",14.1999998092651,2013-04-16,83.3000030517578,4
"mitch.au",24.7000007629395,2013-04-16,28.3999996185303,4
"msla.us",4.20000028610229,2013-04-16,20.8000011444092,4
"msum.us",1.89999997615814,2013-04-16,68.0999984741211,4
"mtca.au",20.7000007629395,2013-04-16,9.40000057220459,4
"neba.jp",9.40000057220459,2013-04-16,224.400009155273,4
"nilla.au",14.1000003814697,2013-04-16,32.2000007629395,4
"nioo.nl",7.80000019073486,2013-04-16,21.5,4
"niwo.us",2,2013-04-16,57.9000015258789,4
"ovor.mn",-0.200000002980232,2013-04-16,12.6999998092651,4
"pampa.ar",16.6000003814697,2013-04-16,40.2000007629395,4
"pape.de",7.59999990463257,2013-04-16,22.3000011444092,4
"pich.ec",15.6000003814697,2013-04-16,329.600006103516,4
"ping.au",19.8999996185303,2013-04-16,10.4000005722046,4
"pinj.au",20.3000011444092,2013-04-16,91,4
"podo.ec",15.6999998092651,2013-04-16,108.400001525879,4
"potrok.ar",9.40000057220459,2013-04-16,15.1000003814697,4
"ramsay.us",18.3999996185303,2013-04-16,247.900009155273,4
"rook.uk",7.70000028610229,2013-04-16,35.5,4
"saana.fi",-6.59999990463257,2013-04-16,40.1000022888184,4
"sage.us",6.70000028610229,2013-04-16,31.7000007629395,4
"saline.us",9.80000019073486,2013-04-16,43.2999992370605,4
"sava.us",17.6000003814697,2013-04-16,125.400001525879,4
"sedg.us",13.5,2013-04-16,3.79999995231628,4
"sereng.tz",22.3000011444092,2013-04-16,196.900009155273,4
"sevi.us",10.4000005722046,2013-04-16,1.60000002384186,4
"sgs.us",4.30000019073486,2013-04-16,59.7999992370605,4
"shps.us",2.90000009536743,2013-04-16,26.1000003814697,4
"sier.us",15.3000001907349,2013-04-16,39.4000015258789,4
"sirsi.in",28.5,2013-04-16,16.3000011444092,4
"smith.us",9.5,2013-04-16,210.199996948242,4
"spin.us",12.6000003814697,2013-04-16,124.900001525879,4
"spv.ar",15.9000005722046,2013-04-16,14.6999998092651,4
"summ.za",20.3999996185303,2013-04-16,57.7999992370605,4
"sval.no",-12,2013-04-16,27,4
"temple.us",18.7000007629395,2013-04-16,79.2000045776367,4
"thth.is",-2.5,2013-04-16,42.1000022888184,4
"tmlr.is",-2.5,2013-04-16,42.1000022888184,4
"trel.us",10.6999998092651,2013-04-16,176.600006103516,4
"tyso.us",12.5,2013-04-16,144.600006103516,4
"ucsc.us",14.9000005722046,2013-04-16,12,4
"ufrec.us",23.3000011444092,2013-04-16,100.599998474121,4
"ukul.za",17.3000011444092,2013-04-16,49.2999992370605,4
"unc.us",15,2013-04-16,115.900001525879,4
"uwo.ca",5.70000028610229,2013-04-16,114.400001525879,4
"valm.ch",-2.70000004768372,2013-04-16,148.800003051758,4
"vaqu.mx",19.5,2013-04-16,0.5,4
"varexp.no",-2.70000004768372,2013-04-16,38.2000007629395,4
"vargrass.no",-2.90000009536743,2013-04-16,43,4
"varheath.no",-2.90000009536743,2013-04-16,43,4
"vass.se",-7,2013-04-16,60,4
"wupatki.us",18.8000011444092,2013-04-16,11.4000005722046,4
"xilin.cn",2.29999995231628,2013-04-16,18.8000011444092,4
"yarra.au",17.3999996185303,2013-04-16,60.4000015258789,4
"abisko.se",3.79999995231628,2013-05-16,27.3000011444092,5
"ahth.is",4,2013-05-16,52.9000015258789,5
"amcamp.us",12.5,2013-05-16,174.300003051758,5
"amlr.is",4,2013-05-16,52.9000015258789,5
"anti.ec",11.5,2013-05-16,115.400001525879,5
"arch.us",24.8000011444092,2013-05-16,164.900009155273,5
"azi.cn",5.70000028610229,2013-05-16,83,5
"azitwo.cn",5.70000028610229,2013-05-16,83,5
"badlau.de",12.9000005722046,2013-05-16,98.2000045776367,5
"bari.ar",5,2013-05-16,111.300003051758,5
"barta.us",13.8000001907349,2013-05-16,107.800003051758,5
"bayr.de",11.3000001907349,2013-05-16,114.900001525879,5
"bldr.us",10.1000003814697,2013-05-16,36.9000015258789,5
"bnbt.us",17.8000011444092,2013-05-16,200.300003051758,5
"bnch.us",8.90000057220459,2013-05-16,67.5,5
"bogong.au",7.20000028610229,2013-05-16,65.2000045776367,5
"bttr.us",8.90000057220459,2013-05-16,67.5,5
"bunya.au",14.9000005722046,2013-05-16,47.9000015258789,5
"burrawan.au",15.1999998092651,2013-05-16,38.6000022888184,5
"burren.ie",9.90000057220459,2013-05-16,84.2000045776367,5
"bynb.cn",5.30000019073486,2013-05-16,41.2999992370605,5
"cbgb.us",15.6999998092651,2013-05-16,184.600006103516,5
"cdcr.us",13.6999998092651,2013-05-16,148.100006103516,5
"cdpt.us",14.9000005722046,2013-05-16,70.3000030517578,5
"cereep.fr",12.3000001907349,2013-05-16,90.5999984741211,5
"chilcas.ar",11.8000001907349,2013-05-16,62.1000022888184,5
"comp.pt",17,2013-05-16,19.1000003814697,5
"cowi.ca",12.3000001907349,2013-05-16,85.3000030517578,5
"derr.au",12.6999998092651,2013-05-16,47.7000007629395,5
"doane.us",16.3000011444092,2013-05-16,158.800003051758,5
"drake.za",12.8000001907349,2013-05-16,6.20000028610229,5
"elkh.us",15.4000005722046,2013-05-16,4.5,5
"elliot.us",18.8999996185303,2013-05-16,9.40000057220459,5
"elva.ee",14.1000003814697,2013-05-16,66.5,5
"ethamc.au",20.3000011444092,2013-05-16,13.3000001907349,5
"ethass.au",20.3000011444092,2013-05-16,13.3000001907349,5
"fnly.us",14.3000001907349,2013-05-16,85.2000045776367,5
"free.de",12.6000003814697,2013-05-16,140.100006103516,5
"frue.ch",10.8000001907349,2013-05-16,193.699996948242,5
"gall.it",14.8000001907349,2013-05-16,75,5
"gcnban.cn",3.5,2013-05-16,30.2000007629395,5
"gcndan.cn",4.70000028610229,2013-05-16,44.6000022888184,5
"gcnhai.cn",4.5,2013-05-16,24.1000003814697,5
"gcnhon.cn",5.90000009536743,2013-05-16,107.700004577637,5
"gcnhul.cn",12.8000001907349,2013-05-16,52,5
"gcnnaq.cn",2.60000014305115,2013-05-16,37.4000015258789,5
"gcnsui.cn",16.3999996185303,2013-05-16,43.2999992370605,5
"gcnura.cn",18.1000003814697,2013-05-16,11.3000001907349,5
"gcnxil.cn",14,2013-05-16,11.1999998092651,5
"gcnyan.cn",15.4000005722046,2013-05-16,41.9000015258789,5
"gcnyou.cn",15.4000005722046,2013-05-16,14.4000005722046,5
"gilb.za",14.1000003814697,2013-05-16,16.2000007629395,5
"glac.us",12.6999998092651,2013-05-16,124,5
"glcr.us",16,2013-05-16,172.400009155273,5
"hall.us",19.3999996185303,2013-05-16,130.800003051758,5
"hart.us",12.1999998092651,2013-05-16,22.6000003814697,5
"hast.us",13.6999998092651,2013-05-16,4,5
"hero.uk",10.3000001907349,2013-05-16,60.4000015258789,5
"hnvr.us",13.5,2013-05-16,157.5,5
"hogone.us",18.7000007629395,2013-05-16,78.4000015258789,5
"hogtwo.us",18.7000007629395,2013-05-16,78.4000015258789,5
"hopl.us",15.6999998092651,2013-05-16,13.1000003814697,5
"hustai.mn",10.3000001907349,2013-05-16,36.2999992370605,5
"jasp.us",16.3000011444092,2013-05-16,2.79999995231628,5
"jena.de",11.9000005722046,2013-05-16,114.900001525879,5
"jorn.us",18.7000007629395,2013-05-16,3.90000009536743,5
"kark.se",2.90000009536743,2013-05-16,33.7000007629395,5
"kbs.us",17.5,2013-05-16,102.300003051758,5
"kibber.in",2.29999995231628,2013-05-16,6.80000019073486,5
"kidman.au",25.2000007629395,2013-05-16,7.30000019073486,5
"kilp.fi",3.60000014305115,2013-05-16,21.7000007629395,5
"kiny.au",12.9000005722046,2013-05-16,39.9000015258789,5
"kirik.ee",12.5,2013-05-16,43.5,5
"koffler.ca",13.8000001907349,2013-05-16,93.4000015258789,5
"konz.us",18.2000007629395,2013-05-16,160.400009155273,5
"konzn1b.us",18.2000007629395,2013-05-16,160.400009155273,5
"lagoas.br",23.3999996185303,2013-05-16,87,5
"lake.us",13.8000001907349,2013-05-16,150.800003051758,5
"lakta.se",3.79999995231628,2013-05-16,27.3000011444092,5
"lancaster.uk",10.1999998092651,2013-05-16,89,5
"lead.us",12.1000003814697,2013-05-16,177.199996948242,5
"look.us",11.3000001907349,2013-05-16,99,5
"lubb.us",21.7000007629395,2013-05-16,32.2999992370605,5
"marc.ar",11.4000005722046,2013-05-16,69,5
"mcdan.us",16.8999996185303,2013-05-16,81,5
"mcla.us",17.5,2013-05-16,5.40000009536743,5
"meto.us",18.7000007629395,2013-05-16,78.4000015258789,5
"mitch.au",20.7000007629395,2013-05-16,18.1000003814697,5
"msla.us",10.4000005722046,2013-05-16,48.7999992370605,5
"msum.us",13,2013-05-16,136.199996948242,5
"mtca.au",14.3000001907349,2013-05-16,42.5,5
"neba.jp",14.5,2013-05-16,85.5999984741211,5
"nilla.au",10.1999998092651,2013-05-16,65.5,5
"nioo.nl",11.3000001907349,2013-05-16,84.0999984741211,5
"niwo.us",10.1000003814697,2013-05-16,36.9000015258789,5
"ovor.mn",10.4000005722046,2013-05-16,33.2000007629395,5
"pampa.ar",11.3000001907349,2013-05-16,21.8999996185303,5
"pape.de",11.4000005722046,2013-05-16,90.3000030517578,5
"pich.ec",15.4000005722046,2013-05-16,155.100006103516,5
"ping.au",13.8000001907349,2013-05-16,71.5,5
"pinj.au",17.2000007629395,2013-05-16,63.6000022888184,5
"podo.ec",16,2013-05-16,124.700004577637,5
"potrok.ar",4.59999990463257,2013-05-16,28,5
"ramsay.us",21.6000003814697,2013-05-16,185.100006103516,5
"rook.uk",10.3000001907349,2013-05-16,60.4000015258789,5
"saana.fi",3.60000014305115,2013-05-16,21.7000007629395,5
"sage.us",10.4000005722046,2013-05-16,20.2000007629395,5
"saline.us",17.6000003814697,2013-05-16,82.0999984741211,5
"sava.us",20.7000007629395,2013-05-16,101.300003051758,5
"sedg.us",14.9000005722046,2013-05-16,2.40000009536743,5
"sereng.tz",21.5,2013-05-16,38.4000015258789,5
"sevi.us",15.5,2013-05-16,4,5
"sgs.us",13.1000003814697,2013-05-16,39,5
"shps.us",10.4000005722046,2013-05-16,48.7000007629395,5
"sier.us",19.1000003814697,2013-05-16,12.4000005722046,5
"sirsi.in",28.7000007629395,2013-05-16,78.3000030517578,5
"smith.us",13.3000001907349,2013-05-16,159.100006103516,5
"spin.us",18.6000003814697,2013-05-16,117.400001525879,5
"spv.ar",11.3000001907349,2013-05-16,14.4000005722046,5
"summ.za",18.3000011444092,2013-05-16,40.7999992370605,5
"sval.no",-3.29999995231628,2013-05-16,20,5
"temple.us",23.8000011444092,2013-05-16,134.900009155273,5
"thth.is",3.60000014305115,2013-05-16,79,5
"tmlr.is",3.60000014305115,2013-05-16,79,5
"trel.us",18.2000007629395,2013-05-16,187.100006103516,5
"tyso.us",18.7000007629395,2013-05-16,221.5,5
"ucsc.us",16.1000003814697,2013-05-16,1.89999997615814,5
"ufrec.us",24.6000003814697,2013-05-16,153.100006103516,5
"ukul.za",15,2013-05-16,21.1000003814697,5
"unc.us",18.3999996185303,2013-05-16,110.200004577637,5
"uwo.ca",14.5,2013-05-16,99,5
"valm.ch",-1,2013-05-16,288.5,5
"vaqu.mx",20.5,2013-05-16,23.1000003814697,5
"varexp.no",6.09999990463257,2013-05-16,18,5
"vargrass.no",5.80000019073486,2013-05-16,18.8999996185303,5
"varheath.no",5.80000019073486,2013-05-16,18.8999996185303,5
